MOLECULE_NAME,SMILES,logD
molecule_3358,Oc1c2C(=O)NNC(=O)c2nc3cc(Cl)cc(Cl)c13,0.89
molecule_3359,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3cccc(c3)C(F)(F)F,1.9
molecule_3360,CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,2.7
molecule_3361,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,-0.69
molecule_3362,NS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.17
molecule_3363,O=C1OC(=Cc2ccccc12)c3ccccc3,3.84
molecule_3364,CC(C)[C@@H]1N(C)c2ccccc2C[C@@H](CO)NC1=O,2.03
molecule_3365,CC(=O)NCc1ccc(CN2CCN(CC2)c3ccccc3)cc1,1.78
molecule_3366,COc1ccc(CN2C(=O)NC3=C(C=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C3=O)c4ccccc4)C2=O)cc1,2.93
molecule_3367,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,2.9
molecule_3368,CCOC(=O)c1ccc(COC2CN(C2)c3ccc(C)nn3)cc1,2.5
molecule_3369,CC1=CC(=O)Oc2c(C)c3oc(C)cc3cc12,3.47
molecule_3370,CC(C)N1CCC[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,1.62
molecule_3371,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(=O)O,2.31
molecule_3372,CS(=O)(=O)N1CCC(CC1)NC(=O)NC23CC4CC(CC(C4)C2)C3,2.7
molecule_3373,Oc1ncnc2onc(c3ccc(F)cc3)c12,1.97
molecule_3374,Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)S(=O)(=O)C,0.58
molecule_3375,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCO)c4ccc(Cl)cc4,2.5
molecule_3376,OC(=O)c1ccc2[nH]c(nc2c1)C(F)(F)F,-1.08
molecule_3377,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,3.37
molecule_3378,C[C@H]1NC(C)(C)CO[C@]1(O)c2cccc(Cl)c2,1.69
molecule_3379,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,2.2
molecule_3380,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](Cc4nnn[nH]4)CC3,1.4
molecule_3381,COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1NCCN(C)C)C(=O)N,1.71
molecule_3382,COc1cccc(Nc2c(cnc3c(C)cc(cc23)S(=O)(=O)c4cccc(c4)C(=O)N(C)C)C(=O)N)c1,2.69
molecule_3383,O=C1C=C(N=C2N1C=Cc3ccccc23)N4CCOCC4,2.78
molecule_3384,O=S(=O)(N1CCOCC1)c2cccc(c2)c3cn4cccnc4n3,1.3
molecule_3385,CC(C)Oc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,3
molecule_3386,COc1ccnc(NC2CCN(CC2)C(=O)c3ccc(Cl)cc3)c1,2.82
molecule_3387,CN1CCN(CC1)C(=O)c2cccc(CC3=NNC(=O)c4ccccc34)c2,0.92
molecule_3388,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(Cc3ccccc3)C2,2.12
molecule_3389,Clc1ccc(cc1)C(N2CCNCC2)c3ccccc3,1.94
molecule_3390,CC(=O)N1CCOc2nc(OCc3ccccc3)ccc12,2.4
molecule_3391,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)NC5CCC5,2.25
molecule_3392,NC1(CCC1)c2ccc(cc2)c3nc4ccccn4c3c5ccccc5,2.8
molecule_3393,CC(C)(C)NC(=O)C(N(Cc1occc1)C(=O)c2ccc([nH]2)c3ccccc3)c4ccncc4,4.13
molecule_3394,Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,2.8
molecule_3395,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,1.48
molecule_3396,CCOC(=O)C1=COc2ccccc2C1=O,1.81
molecule_3397,CN(C(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,2.88
molecule_3398,CC1CCCCC1NC(=O)c2c(C)nn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,1.94
molecule_3399,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccnc4ccc(F)cc34)c2C(=O)N5CC[C@@H](O)C5,1.95
molecule_3400,COc1ccccc1CNCc2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)cc2,0.15
molecule_3401,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)NCCCO)C(F)(F)F,2.1
molecule_3402,CN1c2ccccc2C(NCCCCCCC(=O)O)c3ccc(Cl)cc3S1(=O)=O,1.33
molecule_3403,COc1ccc(\C=C\2/SC(=S)NC2=O)cc1OC,1.42
molecule_3404,CS(=O)(=O)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,1.5
molecule_3405,COc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1OC,2.9
molecule_3406,Cc1cc(C)cc(c1)c2oc(SCC(=O)N3CCN(CC3)C(=O)c4occc4)nn2,3
molecule_3407,COc1cc(ccc1Nc2ncc(OC)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,3.2
molecule_3408,OC(=O)[C@H](Cc1ccc(OCCc2ccc3CCCNc3n2)cc1)NC(=O)c4c(Cl)cccc4Cl,0.33
molecule_3409,COc1cc(CCc2cc(Nc3ccnc(NCc4onc(C)c4)n3)n[nH]2)cc(OC)c1,3.1
molecule_3410,CS(=O)(=O)Cc1cc(nc(n1)c2ccc(NS(=O)(=O)C)cc2)N3CCOCC3,0.85
molecule_3411,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,2.27
molecule_3412,NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc3ccccc3)C(=O)O,-0.94
molecule_3413,Cc1nccn1CCC(C(=O)N)(c2ccccc2)c3ccccc3,1.79
molecule_3414,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0.71
molecule_3415,CNC(=O)c1cccc2c1c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,-0.89
molecule_3416,O=C1C=C(Oc2c1cccc2c3cccc4c5CCCCc5sc34)N6CCOCC6,4.1
molecule_3417,CN1CCCC1CCNC(=O)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,2.01
molecule_3418,CC(=O)c1noc(C)c1C(=O)Nc2nccs2,1.94
molecule_3419,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(N)cccn34)N5CCN(CC5)C(=O)C,3.4
molecule_3420,O=C(N[C@@H]1CN2CCC1CC2)c3ccc(s3)c4ccccc4,1.77
molecule_3421,Cc1c(c2ccc(O)cc2)n(C)c3ccc(O)cc13,3.8
molecule_3422,CNC(=O)c1ccc(Nc2ncc(F)c(n2)c3cnc(C)n3C(C)C)cc1,3
molecule_3423,COC(=O)C1=C(C)NC(=C([C@@H]1c2cccc3nonc23)C(=O)OC(C)C)C,3.77
molecule_3424,COc1cc(F)ccc1c2cncc(CNC(=O)C3CCC3)c2,3.2
molecule_3425,Oc1cc(Cl)cc(Cl)c1,3.58
molecule_3426,CSc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,2.97
molecule_3427,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O,-0.18
molecule_3428,CCOc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,2.63
molecule_3429,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(Cc3ccncc3)cc2,2.8
molecule_3430,NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,1.92
molecule_3431,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(Cl)c(n1)N3CCOCC3)c4ncc(F)cn4,2.61
molecule_3432,CN(C(=O)C)c1ccccc1,1.1
molecule_3433,CN(C)C(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1,1.53
molecule_3434,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,0.82
molecule_3435,CC(C)(C)c1ccc(cc1)c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br,4.3
molecule_3436,CC(C)[C@@H]1N=C(c2ccccc2)c3ccccc3NC1=O,3.05
molecule_3437,OC(=O)COc1cccc(c1)C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.09
molecule_3438,O=C1COc2ccccc2N1CCN3CCC(CC3)NCc4cc5OCCOc5cn4,1.04
molecule_3439,CNCCC=C1c2ccccc2CCc3ccccc13,1.58
molecule_3440,CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O,2.46
molecule_3441,O=C(Nc1ccccc1)N2CCOCC2,1
molecule_3442,CCn1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13,3.2
molecule_3443,Cc1ccc(NC(=O)c2cccc(c2)N3CCOCC3)cc1NC(=O)c4ccc(OCc5ccncc5)cc4,3.2
molecule_3444,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C)ccc3Cl)n2)cc1,2.6
molecule_3445,CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,2.38
molecule_3446,OCC(=O)N1CCC[C@H]1COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23,3.62
molecule_3447,COc1ccc(cc1)c2nc(nc(O)c2C#N)N3CCOCC3,0.2
molecule_3448,CN1CCC(COc2cc(OC3CCOCC3)c4c(Nc5c(Cl)ccc6OCOc56)ncnc4c2)CC1,2.59
molecule_3449,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,3.29
molecule_3450,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CC=CC4,3.53
molecule_3451,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,2.17
molecule_3452,Cc1ccc(Oc2ccc(OCC(=O)Nc3ccncc3)cc2)cc1,4.3
molecule_3453,Cn1cnc2cc(OC(=O)c3ccccc3)cnc12,2.4
molecule_3454,Brc1cc(Br)cc(COC[C@@H](N2CCNCC2)c3ccccc3)c1,2.8
molecule_3455,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2,0.01
molecule_3456,Oc1ccc(cc1)C2CC(=O)c3c(O)cc(O)cc3O2,2.6
molecule_3457,Nc1c(c(CN2CCOCC2)nn1c3ccc(F)cc3)c4ccccc4,2.33
molecule_3458,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C(=Cc13)C#N,3.32
molecule_3459,Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4,3.98
molecule_3460,COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2n1,1.78
molecule_3461,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,2.38
molecule_3462,NC1(CCC1)c2ccc(cc2)c3ncc4ccccc4c3c5ccccc5,3.6
molecule_3463,CS(=O)(=O)c1ccc(cc1Cl)[C@@H](CC2CCCC2)C(=O)Nc3cnc(cn3)[C@H](O)CO,2.58
molecule_3464,CCN(C(=O)C)c1cccc2c1c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,1.61
molecule_3465,COc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,3.14
molecule_3466,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,-0.76
molecule_3467,O[C@H](CNC(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,3.48
molecule_3468,CN(C)C(=O)Nc1ccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1,1.1
molecule_3469,COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC,3.19
molecule_3470,CCOc1ccccc1c2ccc3c(c2)C(=O)C(=O)c4ccccc34,2.67
molecule_3471,Cc1cccc(NC(=O)NCC(N2CCOCC2)c3cccnc3)c1,2
molecule_3472,Fc1ccc2c3CN(CCc3[nH]c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,2.99
molecule_3473,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4ccns4,2.15
molecule_3474,CCC(N(CCCN)C(=O)c1ccc(C)nc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,2.56
molecule_3475,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,3.7
molecule_3476,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,3.92
molecule_3477,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(c4ccccc4)c5ccc(Cl)cc5,4.1
molecule_3478,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(c3ccccc3)c4ccccc4)C(=O)OC,2.42
molecule_3479,O=C1C=C(Nc2cc(Cc3ccccc3)ccc12)c4cccnc4,3.46
molecule_3480,COc1cc(O)ccc1\C=C\2/CCCN=C2c3cccnc3,2.2
molecule_3481,CCCNC(=O)c1nnc2c(cccc2c1N)c3ccccc3,3.8
molecule_3482,COc1cc(ccc1Cn2ncc3ccc(NC(=O)CC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5,1.6
molecule_3483,COc1cc2c(ncnc2cc1OCCCN3CCCCC3)N4CCN(CC4)C(=O)Nc5ccc(OC(C)C)cc5,2.6
molecule_3484,CC1=CC(=O)Nc2sc(C(=O)c3ccc(Br)cc3)c(N)c12,2.57
molecule_3485,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23,2.9
molecule_3486,Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2,2.37
molecule_3487,CCCSc1c(cnn1C)C(=O)NC2CCCCC2,2.99
molecule_3488,CS(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,-0.87
molecule_3489,O=C(OCCN1CCCCC1)c2c[nH]c3ccccc23,2
molecule_3490,CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c3cc(Cl)c(N)cc3OC,3.56
molecule_3491,CN(C)CC(C)(C)COc1nccc(Nc2cc(NC(=O)c3ccnc(c3)N4CCOCC4)ccc2C)n1,2.2
molecule_3492,CCc1cc2C(=NCc3nnc(C)n3c2s1)c4ccccc4Cl,2.52
molecule_3493,OC(=O)COc1ccc(cc1c2ccccc2)C#N,-1.08
molecule_3494,CS(=O)(=O)Cc1cc(nc(n1)c2ccc3[nH]ccc3c2)N4CCOCC4,2.06
molecule_3495,FC(F)(F)c1nn(cc1C(=O)NCCNC(=O)c2ccc(Cl)cn2)c3ccccc3,3.8
molecule_3496,CNC(=O)c1cccc(NC(=O)Nc2cccc(c2)C#N)c1CN3CCC(Cc4ccc(F)cc4)CC3,3.97
molecule_3497,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(Cc4ccccc4)c5ccc(Cl)cc5,4.1
molecule_3498,Cc1oc(cc1C(=O)O)c2ccc(Cl)cc2,1.67
molecule_3499,CSc1nc2cc(Cl)ccc2[nH]1,3.22
molecule_3500,CC(C)C[C@H](CO)Nc1nc(SCc2cccc(c2)C#N)nc3nc(N)sc13,3.9
molecule_3501,OC(=O)C[C@@H]1CC[C@H](CC1)c2ccc(cc2)c3ccc(Nc4ccc(nc4)C(F)(F)F)cn3,3.8
molecule_3502,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.63
molecule_3503,CN(C)C(=O)N[C@@H]1CC[C@@H](CN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)CC1,-0.07
molecule_3504,O[C@@H](CNCCc1cccc(CNCCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34,1.06
molecule_3505,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c3ccc(F)cc3)cc1,2.9
molecule_3506,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C,1
molecule_3507,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,1.27
molecule_3508,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OC(C)(C)C#N,2.3
molecule_3509,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(c(F)c3)S(=O)(=O)C,3
molecule_3510,CCOc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.1
molecule_3511,Oc1cc(nc2ncnn12)c3ccccc3,-0.21
molecule_3512,NC(=O)c1nnn(c1N)c2ccccc2,0.74
molecule_3513,OC(c1ccccc1)c2cccnc2,1.72
molecule_3514,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)Nc5nccs5,2.56
molecule_3515,CN1C(=O)N(CC2CC2)c3nn(Cc4cn(C)c5ccc(Cl)cc45)c(c6cc(oc6C)S(=O)(=O)C)c3C1=O,4.48
molecule_3516,CC(CN1c2ccccc2Sc3ccccc13)N(C)C,2.67
molecule_3517,CCc1nc2c(N)nc3ccccc3c2n1Cc4ccccc4,3.29
molecule_3518,NCC[C@@H](Oc1ccc(Cl)cc1C#N)c2ccccc2,0.91
molecule_3519,CCn1c(nc2c(ncc(OCC3CCCNC3)c12)C#CC(C)(C)O)c4nonc4N,0.6
molecule_3520,Cc1cc(Oc2ccnc(Nc3cccc(c3)N4CCOCC4)c2)c(nc1C)c5ccccn5,3.27
molecule_3521,Cc1c(Cl)c(ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2)C#N,2.19
molecule_3522,c1ccc2[nH]c(nc2c1)c3cscn3,2.35
molecule_3523,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cc(Cl)cc(Cl)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.6
molecule_3524,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(C)cnc13,3.55
molecule_3525,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,2.99
molecule_3526,Oc1nc(nc2ccccc12)c3ccccc3,2.46
molecule_3527,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cc(oc6C)S(=O)(=O)C)c3C1=O,3.2
molecule_3528,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,3.26
molecule_3529,NC(=N)Nc1ccc(cc1)C(=O)Oc2ccc(Cl)cc2,0.7
molecule_3530,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)C(=O)N2CCCCC2)C(F)(F)F,2.62
molecule_3531,CC1(CC(=O)NC(=N1)N)c2ccc(Cl)c(Cl)c2,1.59
molecule_3532,CC(C)[C@H](NC(=O)C[C@H](NC(=O)\C=C\c1ccccc1)c2ccccc2)C(=O)[C@H]3[C@H](C)C(=O)NC3=O,1.91
molecule_3533,O=C1O[C@]2(CN3CCC2CC3)CN1c4cccs4,0.9
molecule_3534,CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,1.94
molecule_3535,OC[C@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.3
molecule_3536,CC(O)C(C)OC(=O)[C@@H]1CC2C(Cc3cn(C(C)C)c4cccc2c34)N(C)C1,2.8
molecule_3537,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6COCC(C5)N6,3
molecule_3538,COc1ccnc(NC2CCN(CC2)C(=O)c3ccc(cc3)C#N)c1,1.73
molecule_3539,Cc1c(Cl)c(Cl)ccc1OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2,2.98
molecule_3540,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(OCc5ccccn5)c4)nn3,3.1
molecule_3541,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccccc2)C(F)(F)F,3.07
molecule_3542,CNc1nc2nc(SCc3cccc(F)c3F)nc(N[C@H](C)CO)c2s1,3.7
molecule_3543,CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,4.36
molecule_3544,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)CN3C(=O)CCC3=O)C(=O)C(F)(F)F,0.96
molecule_3545,CN1CCC(CC1)NC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2,1
molecule_3546,CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4Cl)c3c2,3.23
molecule_3547,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2)cc1,0.86
molecule_3548,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3ccc(F)cc3)C2,2.39
molecule_3549,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC4CCNCC4,1.1
molecule_3550,Nc1nc2cc3CCN(Cc4cnc[nH]4)CCc3cc2s1,-0.12
molecule_3551,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)Cc4ccccc4)cc3)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,3.61
molecule_3552,FC(F)(F)CCS(=O)(=O)Oc1ccc(NC(=O)c2ccc(Cn3ccnn3)c4ccccc24)c(n1)C(=O)NCC5CCOCC5,4.2
molecule_3553,CC(CC(=O)NCc1ccccc1)C2CCCO2,2.1
molecule_3554,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(CCCc3ccccc3)C2,1.9
molecule_3555,CNc1cc(nc2c(cc(OC)cc12)N3CCN(C)CC3)C(=O)Nc4ccc(cc4)N5CCOCC5,2.93
molecule_3556,CS(=O)(=O)Cc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,2.49
molecule_3557,CCn1c2ccccc2c3cc(NC(=O)CN(C)C)ccc13,3.2
molecule_3558,OC(=O)COc1ccc(Cl)cc1C2CCCCC2,0.93
molecule_3559,Oc1ccc2[nH]c(CN3CCC(Cc4ccc(F)cc4)CC3)nc2c1,3.8
molecule_3560,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCCNCC4,0.1
molecule_3561,Cn1cc(cc1c2c3C(=O)N(CC#N)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56)C#N,3.33
molecule_3562,Clc1ccccc1NC(=O)c2cc[nH]n2,2.58
molecule_3563,CN(C)S(=O)(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,3.5
molecule_3564,C[C@@H](NC1=CC(=O)CCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,3.17
molecule_3565,O=C1C=C(Nc2ccccc12)c3occc3,2.21
molecule_3566,Nc1nc2cc3CCN(Cc4ccccc4)CCc3cc2s1,2.66
molecule_3567,Cc1onc(C)c1CCC2CCN(CC2)S(=O)(=O)CC3(CCC(F)(F)CC3)N(O)C=O,2.1
molecule_3568,Oc1ccc(CCNCCCNS(=O)(=O)CCOCc2cccc3ccccc23)c4sc(O)nc14,1.69
molecule_3569,c1ccc(cc1)c2ccc3ccccc3n2,4
molecule_3570,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCC=CC2,0.9
molecule_3571,CNS(=O)(=O)NC1=CC=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccccc2,1.79
molecule_3572,O=S(=O)(NCCNc1ncccn1)c2cccc3cnccc23,0.61
molecule_3573,COc1ccc2nc(C)cc(c2c1)n3cc(CNC(=O)C)nn3,1.6
molecule_3574,Oc1ccc(CCNCCN(C2CCCCC2)C(=O)CCNCCc3ccc(Cl)c(Cl)c3)c4OCC(=O)Nc14,2.23
molecule_3575,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,2.37
molecule_3576,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,3.29
molecule_3577,CCCS(=O)(=O)c1ccc(cc1)C(CNS(=O)(=O)c2ccc(cc2)C(F)(F)F)N3CCCCCC3,3.32
molecule_3578,NC(=N)c1cc2c(\C=C\c3ccc4OCOc4c3)cccc2s1,2.2
molecule_3579,OC(=O)C(N1CCCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C1)c4ccccc4,2.6
molecule_3580,CCOC(=O)c1cc(O)c(nn1)c2ccccc2,0.69
molecule_3581,c1ccc2c(c1)nnn2c3ccncc3,1.69
molecule_3582,Cc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1,2.8
molecule_3583,Nc1nc(O)cc(n1)c2ccc(O)cc2,1.05
molecule_3584,O=C(NCc1ccccc1)c2cccnc2Oc3ccccc3,3
molecule_3585,CC(C)CNc1nc(nc(N2CC(O)C2)c1N)C#N,2
molecule_3586,CN(C)C(=O)N1CCC(CC1)C(=O)NCc2cccs2,1.1
molecule_3587,CN(c1ccnc(Nc2cc(cc(c2)C(=O)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,2.2
molecule_3588,Fc1ccc(cc1Cl)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.98
molecule_3589,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)[N+](=O)[O-],4.1
molecule_3590,Clc1ccc(cc1)c2c[nH]nn2,2.97
molecule_3591,COc1cc(cc2cnc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)nc12)c4ccncc4,2.73
molecule_3592,CC(C)N1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,3.97
molecule_3593,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@@H](C)OC(=O)[C@H](CC(=O)c4ccccc4N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCN)NC(=O)CNC3=O)[C@H](C)CC(=O)O,-0.94
